id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Tex-N|CD4+ Tex-N	CD4+ Tex-N|CD4+ Tex-Y	CD4+ Tex-N|GZMK+ CD8+ Tem1-N	CD4+ Tex-N|GZMK+ CD8+ Tem1-Y	CD4+ Tex-N|SPP1+ Mac-N	CD4+ Tex-N|SPP1+ Mac-Y	CD4+ Tex-N|Treg-N	CD4+ Tex-N|Treg-Y	CD4+ Tex-Y|CD4+ Tex-N	CD4+ Tex-Y|CD4+ Tex-Y	CD4+ Tex-Y|GZMK+ CD8+ Tem1-N	CD4+ Tex-Y|GZMK+ CD8+ Tem1-Y	CD4+ Tex-Y|SPP1+ Mac-N	CD4+ Tex-Y|SPP1+ Mac-Y	CD4+ Tex-Y|Treg-N	CD4+ Tex-Y|Treg-Y	GZMK+ CD8+ Tem1-N|CD4+ Tex-N	GZMK+ CD8+ Tem1-N|CD4+ Tex-Y	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-N|SPP1+ Mac-N	GZMK+ CD8+ Tem1-N|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-N|Treg-N	GZMK+ CD8+ Tem1-N|Treg-Y	GZMK+ CD8+ Tem1-Y|CD4+ Tex-N	GZMK+ CD8+ Tem1-Y|CD4+ Tex-Y	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-N	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-Y|Treg-N	GZMK+ CD8+ Tem1-Y|Treg-Y	SPP1+ Mac-N|CD4+ Tex-N	SPP1+ Mac-N|CD4+ Tex-Y	SPP1+ Mac-N|GZMK+ CD8+ Tem1-N	SPP1+ Mac-N|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-N|SPP1+ Mac-N	SPP1+ Mac-N|SPP1+ Mac-Y	SPP1+ Mac-N|Treg-N	SPP1+ Mac-N|Treg-Y	SPP1+ Mac-Y|CD4+ Tex-N	SPP1+ Mac-Y|CD4+ Tex-Y	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-N	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-Y|SPP1+ Mac-N	SPP1+ Mac-Y|SPP1+ Mac-Y	SPP1+ Mac-Y|Treg-N	SPP1+ Mac-Y|Treg-Y	Treg-N|CD4+ Tex-N	Treg-N|CD4+ Tex-Y	Treg-N|GZMK+ CD8+ Tem1-N	Treg-N|GZMK+ CD8+ Tem1-Y	Treg-N|SPP1+ Mac-N	Treg-N|SPP1+ Mac-Y	Treg-N|Treg-N	Treg-N|Treg-Y	Treg-Y|CD4+ Tex-N	Treg-Y|CD4+ Tex-Y	Treg-Y|GZMK+ CD8+ Tem1-N	Treg-Y|GZMK+ CD8+ Tem1-Y	Treg-Y|SPP1+ Mac-N	Treg-Y|SPP1+ Mac-Y	Treg-Y|Treg-N	Treg-Y|Treg-Y
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	VEGFA	GRIN2B	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0
CPI-SS082AD7B6A	FZD6_WNT5A	simple:O60353	simple:P41221	FZD6	WNT5A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.035	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.0	0.0
CPI-SC0FDB4B6D9	GDF9_TGFR_BMPR2	simple:O60383	complex:TGFR_BMPR2	GDF9		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.025	0.022	0.053	0.132	0.171	0.023	0.036	0.014	0.026	0.023	0.054	0.132	0.171	0.023	0.036	0.014	0.025	0.022	0.053	0.132	0.171	0.023	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02B567BC7	PLXNC1_SEMA7A	simple:O60486	simple:O75326	PLXNC1	SEMA7A	False	True	False	curated	False	0.0	0.016	0.016	0.022	0.012	0.012	0.017	0.014	0.0	0.035	0.035	0.04	0.03	0.031	0.035	0.032	0.0	0.052	0.052	0.058	0.048	0.048	0.053	0.05	0.0	0.057	0.057	0.063	0.053	0.053	0.058	0.055	0.0	0.096	0.096	0.102	0.092	0.092	0.096	0.093	0.0	0.16	0.16	0.166	0.155	0.156	0.16	0.157	0.0	0.051	0.051	0.056	0.046	0.047	0.051	0.048	0.0	0.035	0.035	0.041	0.031	0.031	0.036	0.033
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	LRP5	FAM3B	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	LRP6	CKLF	True	True	False	IMEx,IntAct	False	0.986	1.183	0.785	0.687	0.514	0.519	0.73	0.823	0.988	1.185	0.787	0.689	0.516	0.521	0.732	0.825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984	1.181	0.783	0.685	0.512	0.517	0.728	0.822	0.984	1.181	0.782	0.685	0.512	0.517	0.728	0.821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	1.183	0.784	0.687	0.514	0.519	0.73	0.823
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	COPA	P2RY6	True	False	True	IMEx,IntAct	False	0.0	0.185	0.0	0.185	0.19	0.212	0.0	0.186	0.0	0.255	0.0	0.255	0.26	0.282	0.0	0.256	0.0	0.135	0.0	0.135	0.139	0.162	0.0	0.135	0.0	0.174	0.0	0.174	0.179	0.201	0.0	0.175	0.0	0.571	0.0	0.572	0.576	0.598	0.0	0.572	0.0	0.577	0.0	0.577	0.582	0.604	0.0	0.577	0.0	0.15	0.0	0.15	0.155	0.177	0.0	0.15	0.0	0.16	0.0	0.16	0.164	0.187	0.0	0.16
CPI-SS09A3FA737	NAMPT_P2RY6	simple:P43490	simple:Q15077	NAMPT	P2RY6	True	False	True	IMEx,IntAct	False	0.0	0.434	0.0	0.434	0.438	0.461	0.0	0.434	0.0	0.43	0.0	0.43	0.435	0.457	0.0	0.431	0.0	0.254	0.0	0.254	0.258	0.281	0.0	0.254	0.0	0.134	0.0	0.134	0.138	0.161	0.0	0.134	0.0	1.241	0.0	1.241	1.245	1.268	0.0	1.241	0.0	2.527	0.0	2.527	2.531	2.554	0.0	2.527	0.0	0.366	0.0	0.366	0.37	0.393	0.0	0.366	0.0	0.268	0.0	0.269	0.273	0.295	0.0	0.269
CPI-SS03E48EFEA	C3_C3AR1	simple:P01024	simple:Q16581	C3	C3AR1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.041	0.031	0.051	0.503	1.081	0.071	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.04	0.03	0.05	0.502	1.08	0.07	0.062	0.155	0.174	0.164	0.184	0.636	1.214	0.204	0.196	0.087	0.106	0.096	0.116	0.568	1.146	0.136	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ADORA2A	ENTPD1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.051	0.0	0.01	0.052	0.148	0.081	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.051	0.0	0.01	0.051	0.147	0.081	0.142	0.037	0.051	0.0	0.01	0.051	0.147	0.081	0.142	0.036	0.05	0.0	0.009	0.051	0.147	0.08	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FF6CFDCA	ADORA3_ENTPD1	simple:P0DMS8	simple:P49961	ADORA3	ENTPD1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.05	0.0	0.009	0.051	0.147	0.08	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.05	0.0	0.009	0.05	0.146	0.08	0.142	0.041	0.055	0.0	0.014	0.056	0.152	0.085	0.147	0.07	0.084	0.0	0.043	0.084	0.18	0.114	0.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ADORA2B	ENTPD1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.051	0.0	0.01	0.051	0.147	0.081	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.05	0.0	0.009	0.05	0.146	0.08	0.142	0.077	0.091	0.0	0.05	0.092	0.187	0.121	0.183	0.084	0.098	0.0	0.057	0.098	0.194	0.128	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03E7587E4	ADORA1_ENTPD1	simple:P30542	simple:P49961	ADORA1	ENTPD1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.05	0.0	0.009	0.05	0.146	0.08	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.017	0.01	0.013	1.49	1.28	0.007	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.016	0.009	0.013	1.49	1.28	0.007	0.012	0.004	0.016	0.01	0.013	1.49	1.28	0.007	0.012	0.006	0.018	0.011	0.015	1.492	1.282	0.009	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.018	0.011	0.014	1.491	1.281	0.008	0.014
CPI-SS0A7E3A1AF	C5_C5AR2	simple:P01031	simple:Q9P296	C5	C5AR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.006	0.178	0.27	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.005	0.178	0.269	0.0	0.009	0.0	0.004	0.004	0.005	0.178	0.269	0.0	0.01	0.0	0.006	0.006	0.007	0.18	0.271	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.007	0.179	0.271	0.0	0.011
CPI-SS00689751B	PRL_PRLR	simple:P01236	simple:P16471	PRL	PRLR	True	False	True	I2D,IMEx,InnateDB,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01963C4CA	TG_ASGR1	simple:P01266	simple:P07306	TG	ASGR1	True	False	True	I2D	False	0.0	0.015	0.0	0.011	0.142	0.279	0.0	0.014	0.0	0.014	0.0	0.01	0.14	0.278	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.009	0.139	0.277	0.0	0.011	0.0	0.013	0.0	0.009	0.14	0.277	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS012B216F6	PTHLH_PTH2R	simple:P12272	simple:P49190	PTHLH	PTH2R	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC09E5431A2	IFNG_Type II IFNR	simple:P01579	complex:Type II IFNR	IFNG		True	False	True	curated	False	0.257	0.266	0.26	0.267	0.601	0.892	0.288	0.287	0.329	0.338	0.332	0.339	0.673	0.964	0.36	0.359	0.044	0.053	0.047	0.055	0.388	0.679	0.076	0.074	0.169	0.178	0.172	0.18	0.513	0.804	0.201	0.199	0.009	0.018	0.012	0.019	0.353	0.644	0.04	0.039	0.009	0.018	0.012	0.02	0.353	0.644	0.041	0.039	0.014	0.023	0.017	0.024	0.358	0.649	0.045	0.044	0.016	0.025	0.019	0.027	0.36	0.652	0.048	0.046
CPI-SS0C6448B94	IL1B_ADRB2	simple:P01584	simple:P07550	IL1B	ADRB2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.057	0.122	0.066	0.062	0.0	0.0	0.0	0.011	0.052	0.118	0.062	0.058	0.0	0.0	0.0	0.011	0.052	0.117	0.061	0.057	0.0	0.0	0.0	0.129	0.17	0.235	0.18	0.175	0.0	0.0	0.0	0.454	0.495	0.56	0.504	0.5	0.0	0.0	0.0	0.017	0.058	0.123	0.068	0.064	0.0	0.0	0.0	0.014	0.055	0.12	0.065	0.061	0.0	0.0
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	1.642	1.654	1.645	1.654	2.116	2.555	1.651	1.664	2.543	2.555	2.546	2.555	3.017	3.456	2.552	2.565	4.881	4.893	4.884	4.893	5.355	5.794	4.89	4.903	2.557	2.569	2.56	2.569	3.031	3.47	2.566	2.579	15.483	15.494	15.485	15.495	15.956	16.396	15.491	15.504	10.038	10.05	10.041	10.05	10.512	10.951	10.047	10.06	1.003	1.014	1.006	1.015	1.476	1.916	1.011	1.024	1.06	1.071	1.063	1.072	1.534	1.973	1.068	1.082
CPI-SS06CCF5A54	ANXA1_FPR3	simple:P04083	simple:P25089	ANXA1	FPR3	True	False	True	guidetopharmacology.org	False	1.645	1.664	1.648	1.659	2.992	3.93	1.651	1.647	2.546	2.566	2.549	2.56	3.893	4.831	2.552	2.549	4.884	4.904	4.887	4.898	6.231	7.169	4.89	4.887	2.56	2.58	2.563	2.574	3.907	4.845	2.566	2.563	15.485	15.505	15.488	15.499	16.833	17.771	15.491	15.488	10.041	10.06	10.044	10.055	11.388	12.326	10.047	10.044	1.005	1.025	1.008	1.02	2.353	3.291	1.011	1.008	1.063	1.082	1.065	1.077	2.41	3.348	1.068	1.065
CPI-SS030BB46BB	ANXA1_FPR2	simple:P04083	simple:P25090	ANXA1	FPR2	True	False	True	curated	False	1.642	1.643	1.642	1.642	1.798	1.934	0.0	1.642	2.543	2.544	2.543	2.543	2.699	2.836	0.0	2.543	4.881	4.882	4.881	4.881	5.037	5.174	0.0	4.881	2.557	2.558	2.557	2.557	2.713	2.85	0.0	2.557	15.483	15.484	15.483	15.483	15.638	15.775	0.0	15.483	10.038	10.039	10.038	10.038	10.194	10.331	0.0	10.038	1.003	1.004	1.003	1.003	1.158	1.295	0.0	1.003	1.06	1.061	1.06	1.06	1.215	1.352	0.0	1.06
CPI-SS0F66EA6BE	APP_FPR2	simple:P05067	simple:P25090	APP	FPR2	False	False	True	guidetopharmacology.org	False	0.052	0.053	0.052	0.052	0.208	0.344	0.0	0.052	0.021	0.022	0.021	0.021	0.177	0.314	0.0	0.021	0.008	0.009	0.008	0.008	0.164	0.301	0.0	0.008	0.01	0.011	0.01	0.01	0.166	0.303	0.0	0.01	0.345	0.346	0.345	0.345	0.5	0.637	0.0	0.345	0.451	0.452	0.451	0.451	0.607	0.744	0.0	0.451	0.014	0.015	0.014	0.014	0.17	0.306	0.0	0.014	0.033	0.034	0.033	0.033	0.188	0.325	0.0	0.033
CPI-SS05F45873A	SAA1_FPR2	simple:P0DJI8	simple:P25090	SAA1	FPR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.003	0.003	0.159	0.296	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.003	0.003	0.159	0.295	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS045EC4F7D	RLN2_RXFP1	simple:P04090	simple:Q9HBX9	RLN2	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
CPI-SS0FAE75A75	RLN1_RXFP1	simple:P04808	simple:Q9HBX9	RLN1	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08805BBC2	INSL3_RXFP1	simple:P51460	simple:Q9HBX9	INSL3	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
CPI-SS092E57263	CSF2_CSF1R	simple:P04141	simple:P07333	CSF2	CSF1R	True	False	True	guidetopharmacology.org	False	0.025	0.035	0.025	0.033	0.662	0.99	0.0	0.038	0.047	0.057	0.047	0.055	0.684	1.012	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.016	0.006	0.014	0.643	0.971	0.0	0.019	0.006	0.016	0.006	0.014	0.643	0.971	0.0	0.019	0.051	0.061	0.051	0.059	0.688	1.016	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0431D2256	TNFSF9_TNFRSF9	simple:P41273	simple:Q07011	TNFSF9	TNFRSF9	True	False	True	curated	False	0.025	0.016	0.039	0.06	0.018	0.017	0.173	0.114	0.021	0.013	0.035	0.057	0.015	0.013	0.169	0.111	0.041	0.033	0.055	0.077	0.035	0.034	0.189	0.131	0.036	0.028	0.05	0.071	0.03	0.028	0.184	0.125	0.021	0.013	0.035	0.056	0.015	0.013	0.169	0.11	0.022	0.013	0.035	0.057	0.015	0.014	0.17	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.008	0.03	0.052	0.01	0.009	0.165	0.106
CPI-SS047CD2E9F	TNFSF9_ADGRG5	simple:P41273	simple:Q8IZF4	TNFSF9	ADGRG5	True	False	True	InnateDB-All	False	0.022	0.019	0.03	0.056	0.014	0.014	0.0	0.019	0.018	0.015	0.027	0.052	0.011	0.011	0.0	0.016	0.039	0.036	0.047	0.073	0.031	0.031	0.0	0.036	0.033	0.03	0.041	0.067	0.025	0.025	0.0	0.03	0.018	0.015	0.026	0.052	0.01	0.01	0.0	0.015	0.019	0.016	0.027	0.053	0.011	0.011	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.011	0.022	0.048	0.006	0.006	0.0	0.011
CPI-SS0DC2A6D35	IL6_HRH1	simple:P05231	simple:P35367	IL6	HRH1	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.04	0.044	0.0	0.0	0.0	0.001	0.0	0.001	0.04	0.044	0.0	0.0	0.0	0.011	0.0	0.011	0.05	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00B1BEE64	CD2_CD58	simple:P06729	simple:P19256	CD2	CD58	False	True	False	curated	False	4.426	4.49	4.344	4.318	4.602	4.528	4.41	4.281	4.679	4.743	4.597	4.572	4.855	4.781	4.663	4.534	2.765	2.829	2.682	2.657	2.94	2.866	2.748	2.619	2.988	3.052	2.905	2.88	3.163	3.089	2.971	2.842	0.309	0.373	0.226	0.201	0.484	0.41	0.292	0.163	0.32	0.384	0.238	0.212	0.496	0.421	0.303	0.174	3.022	3.086	2.94	2.914	3.198	3.124	3.006	2.876	3.059	3.123	2.976	2.951	3.234	3.16	3.042	2.913
CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	PROS1	AXL	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.004	0.0	0.005	0.017	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0	0.003	0.015	0.024	0.0	0.0	0.015	0.014	0.0	0.015	0.027	0.035	0.0	0.0	0.023	0.022	0.0	0.022	0.035	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09C4988F8	PROS1_TYRO3	simple:P07225	simple:Q06418	PROS1	TYRO3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.004	0.0	0.002	0.003	0.004	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.001	0.002	0.003	0.0	0.006	0.015	0.015	0.0	0.013	0.013	0.014	0.0	0.018	0.023	0.022	0.0	0.02	0.021	0.022	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B01CF3AB	CSF1R_CSF1	simple:P07333	simple:P09603	CSF1R	CSF1	True	True	False	curated	False	0.087	0.141	0.028	0.066	0.511	0.163	0.074	0.166	0.097	0.151	0.038	0.076	0.521	0.173	0.084	0.176	0.087	0.141	0.028	0.066	0.511	0.164	0.074	0.166	0.096	0.149	0.036	0.074	0.52	0.172	0.082	0.174	0.725	0.778	0.665	0.703	1.149	0.801	0.711	0.803	1.052	1.106	0.992	1.031	1.476	1.128	1.039	1.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.155	0.041	0.079	0.525	0.177	0.087	0.179
CPI-SS061A7E099	CD55_ADGRE5	simple:P08174	simple:P48960	CD55	ADGRE5	True	True	True	curated	False	0.801	1.036	1.075	1.089	1.884	1.955	0.804	0.74	0.821	1.057	1.096	1.11	1.905	1.975	0.825	0.761	0.701	0.936	0.975	0.989	1.784	1.855	0.704	0.64	0.677	0.912	0.951	0.965	1.761	1.831	0.681	0.616	1.04	1.275	1.315	1.329	2.124	2.194	1.044	0.98	1.711	1.946	1.986	2.0	2.795	2.865	1.715	1.651	0.934	1.169	1.208	1.222	2.017	2.088	0.938	0.873	0.938	1.173	1.213	1.227	2.022	2.092	0.942	0.878
